tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v1.1.0,examples/pylab_examples/show_colormaps.py,0,0,0,0,0,0,0,0,0,0,15,0,0
v1.1.0,lib/matplotlib/testing/jpl_units/__init__.py,0,0,0,0,0,0,0,0,0,0,31,0,0
v1.1.0,examples/pylab_examples/psd_demo2.py,0,0,0,0,0,0,0,0,0,0,29,1,0
v1.1.0,examples/pylab_examples/axes_demo.py,0,0,0,0,0,0,0,0,0,0,20,0,0
v1.1.0,examples/pylab_examples/axis_equal_demo.py,0,0,0,0,0,0,0,0,0,0,22,0,0
v1.1.0,examples/animation/old_animation/dynamic_image_wxagg2.py,0,0,0,0,0,0,0,0,0,0,57,0,0
v1.1.0,examples/pylab_examples/ellipse_collection.py,0,0,0,0,0,0,0,0,0,0,26,0,0
v1.1.0,examples/mplot3d/scatter3d_demo.py,0,0,0,0,0,0,0,0,0,0,17,0,0
v1.1.0,examples/user_interfaces/fourier_demo_wx.py,0,0,0,0,0,0,0,0,0,0,158,0,0
v1.1.0,examples/mplot3d/text3d_demo.py,0,0,0,0,0,0,0,0,0,0,20,0,0
v1.1.0,examples/user_interfaces/embedding_in_qt4.py,0,0,0,0,0,0,0,0,0,0,76,0,0
v1.1.0,lib/matplotlib/delaunay/interpolate.py,0,0,0,0,0,0,0,0,0,0,58,0,0
v1.1.0,doc/pyplots/pyplot_simple.py,0,0,0,0,0,0,0,0,0,0,4,0,0
v1.1.0,lib/matplotlib/tests/test_text.py,0,0,0,0,0,0,0,0,0,0,62,5,0
v1.1.0,examples/api/sankey_demo_links.py,0,0,0,0,0,0,0,0,0,0,39,1,0
v1.1.0,examples/pylab_examples/line_styles.py,0,0,0,0,0,0,0,0,0,0,34,0,0
v1.1.0,unit/mlab_unit.py,0,0,0,0,0,0,0,0,0,0,56,0,0
