tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
v0.10.0,scipy/sparse/sputils.py,0,0,0,0,0,0,0,0,0,0,66,1,0
v0.10.0,scipy/spatial/generate_qhull.py,0,0,0,0,0,0,0,0,0,0,21,0,0
v0.10.0,doc/source/tutorial/examples/newton_krylov_preconditioning.py,0,0,0,0,0,0,0,0,0,0,58,1,0
v0.10.0,scipy/sparse/linalg/isolve/tests/test_iterative.py,0,1,0,0,0,0,0,0,0,0,183,1,1
v0.10.0,tools/win32/build_scripts/pavement.py,0,0,0,0,0,0,0,0,0,0,209,0,0
v0.10.0,scipy/interpolate/fitpack.py,1,3,0,0,0,0,1,0,0,0,575,6,0
v0.10.0,scipy/interpolate/interpolate_wrapper.py,0,0,0,0,0,0,0,0,0,0,72,0,0
v0.10.0,scipy/stats/mstats_extras.py,0,0,0,0,0,0,0,0,1,0,183,0,0
v0.10.0,scipy/sparse/benchmarks/bench_sparse.py,0,0,0,0,0,0,0,0,0,0,218,0,0
v0.10.0,scipy/weave/standard_array_spec.py,0,0,0,0,0,0,0,0,0,0,72,0,0
v0.10.0,scipy/sparse/linalg/dsolve/umfpack/setup.py,0,0,0,0,0,0,0,0,0,0,23,0,0
v0.10.0,scipy/io/matlab/tests/test_byteordercodes.py,0,0,0,0,0,0,0,0,0,0,22,0,0
v0.10.0,scipy/stats/rv.py,0,0,0,0,0,0,0,0,0,0,18,0,0
v0.10.0,scipy/sparse/linalg/isolve/tests/test_utils.py,0,0,0,0,0,0,0,0,0,0,5,0,0
v0.10.0,scipy/sparse/spfuncs.py,0,0,0,0,0,0,0,0,0,0,50,0,0
v0.10.0,scipy/spatial/distance.py,0,3,0,0,0,0,0,0,0,0,750,12,1
v0.10.0,scipy/weave/tests/test_c_spec.py,0,0,0,0,0,0,0,0,0,0,513,0,0
v0.10.0,scipy/integrate/tests/test_quadpack.py,0,0,0,0,0,0,0,0,0,0,75,2,0
v0.10.0,scipy/ndimage/fourier.py,0,0,0,0,0,0,0,0,0,0,82,0,0
v0.10.0,scipy/sparse/linalg/eigen/arpack/info.py,0,0,0,0,0,0,0,0,0,0,3,1,0
v0.10.0,scipy/sparse/linalg/tests/test_interface.py,0,0,0,0,0,0,0,0,0,0,73,0,0
v0.10.0,scipy/weave/vtk_spec.py,0,0,0,0,0,0,0,0,0,0,54,0,0
v0.10.0,scipy/lib/blas/info.py,0,0,0,0,0,0,0,0,0,0,1,1,0
v0.10.0,scipy/setup.py,0,0,0,0,0,0,0,0,0,0,27,1,0
