subject,file,lineno,PAR,experience-based,statistics-based,tuning machine
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\listen.py,34,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\listen.py,44,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\listen.py,90,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\listen.py,111,4,0,1,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\listen.py,118,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\psk.py,103,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\psk.py,109,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,10,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,14,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,17,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,20,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,23,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,26,3,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,29,3,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,40,4,0,1,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,51,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,55,4,0,1,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,59,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,62,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,79,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,82,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,85,2,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,95,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,99,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,106,0,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\quietnet.py,113,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\send.py,20,3,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\send.py,44,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\notebooks\capture_audio.py,6,3,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\notebooks\capture_audio.py,26,4,0,1,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\notebooks\test.py,21,1,0,0,0
quietnet,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\quietnet\notebooks\test.py,26,1,0,0,0
