tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
3.0.0,nltk/featstruct.py,21,3,0,0,1,0,0,0,0,0,1251,1,0
3.0.0,nltk/draw/tree.py,2,1,0,0,0,0,0,0,0,0,624,1,0
3.0.0,nltk/corpus/reader/framenet.py,0,0,0,0,1,0,0,0,3,0,968,3,0
3.0.0,examples/school/categories.py,0,0,0,0,0,0,0,0,0,0,159,1,0
3.0.0,nltk/corpus/reader/nps_chat.py,0,0,0,0,0,0,0,0,0,0,52,1,0
3.0.0,tools/global_replace.py,0,0,0,0,0,0,0,0,0,0,28,1,0
3.0.0,nltk/wsd.py,0,0,0,0,0,0,0,0,0,0,25,7,0
3.0.0,nltk/misc/babelfish.py,0,0,0,0,0,0,0,0,0,0,4,0,0
3.0.0,nltk/chat/suntsu.py,0,0,0,0,0,0,0,0,0,0,81,1,0
3.0.0,nltk/align/ibm3.py,3,1,0,0,0,0,0,0,0,9,202,0,0
3.0.0,nltk/corpus/reader/lin.py,0,0,0,0,0,0,0,0,1,3,69,1,0
3.0.0,nltk/sem/glue.py,3,2,0,0,0,0,0,0,1,0,488,4,0
3.0.0,nltk/sem/lfg.py,0,0,0,0,0,0,0,0,0,0,125,5,0
3.0.0,nltk/grammar.py,0,0,0,0,0,0,0,0,1,0,666,1,0
3.0.0,nltk/stem/porter.py,0,2,0,0,0,0,0,0,0,0,353,1,0
3.0.0,nltk/parse/recursivedescent.py,0,0,0,0,0,0,0,0,0,1,249,1,0
3.0.0,nltk/test/unit/test_naivebayes.py,0,0,0,0,0,0,0,0,0,0,16,0,0
3.0.0,nltk/stem/api.py,0,0,0,0,0,0,0,0,0,0,8,1,0
3.0.0,nltk/app/__init__.py,0,0,0,0,0,0,0,0,0,0,24,1,0
3.0.0,nltk/corpus/reader/util.py,0,0,0,0,0,0,0,0,0,0,390,1,0
3.0.0,nltk/tag/brill_trainer_orig.py,1,0,0,0,0,0,0,0,0,2,127,0,0
3.0.0,tools/run_doctests.py,0,0,0,0,0,0,0,0,0,0,10,0,0
3.0.0,nltk/corpus/reader/chasen.py,1,0,0,0,0,0,0,0,1,0,91,1,0
3.0.0,examples/school/words.py,0,0,0,0,0,0,0,0,0,0,71,1,0
3.0.0,nltk/tag/__init__.py,0,0,0,0,0,0,0,0,0,0,25,5,1
3.0.0,nltk/align/gale_church.py,1,0,0,0,0,0,0,0,1,0,113,0,0
3.0.0,nltk/data.py,0,1,0,0,0,0,0,0,0,0,656,6,0
3.0.0,nltk/cluster/gaac.py,1,0,0,0,0,0,0,0,0,0,98,1,0
3.0.0,nltk/parse/chart.py,3,1,0,0,0,0,0,0,0,0,752,4,0
3.0.0,nltk/cluster/api.py,0,0,0,0,0,0,0,0,0,0,33,1,0
3.0.0,nltk/align/bleu.py,0,0,0,0,0,0,0,0,0,0,38,7,2
3.0.0,setup.py,0,0,0,0,0,0,0,0,0,0,54,2,0
3.0.0,nltk/corpus/reader/rte.py,0,0,0,0,0,0,0,0,0,0,53,1,0
3.0.0,nltk/book.py,0,0,0,0,0,0,0,0,0,0,67,1,0
3.0.0,nltk/tag/tnt.py,0,0,0,0,0,0,0,0,0,0,239,1,0
3.0.0,papers/acl-08/grammar1.py,0,0,0,0,0,0,0,0,0,0,10,1,0
3.0.0,nltk/draw/__init__.py,0,0,0,0,0,0,0,0,0,0,13,1,0
3.0.0,nltk/app/srparser_app.py,0,1,0,0,0,0,0,0,0,0,493,1,0
3.0.0,nltk/corpus/reader/indian.py,1,0,0,0,0,0,0,0,0,0,51,1,0
3.0.0,nltk/corpus/europarl_raw.py,0,0,0,0,0,0,0,0,0,0,25,1,0
3.0.0,nltk/tokenize/api.py,0,0,0,0,0,0,0,0,0,0,30,1,0
3.0.0,nltk/tbl/__init__.py,0,0,0,0,0,0,0,0,0,0,5,1,0
3.0.0,nltk/test/unit/utils.py,0,0,0,0,0,0,0,0,0,0,27,0,0
3.0.0,nltk/test/unit/test_stem.py,0,0,0,0,0,0,0,0,0,0,18,2,0
3.0.0,nltk/misc/minimalset.py,0,0,0,0,0,0,0,0,0,0,33,1,0
3.0.0,nltk/corpus/reader/plaintext.py,0,0,0,0,0,0,0,0,0,0,117,1,0
3.0.0,nltk/test/__init__.py,0,0,0,0,0,0,0,0,0,0,1,1,0
3.0.0,nltk/misc/chomsky.py,0,0,0,0,0,0,0,0,0,0,23,0,0
3.0.0,nltk/corpus/reader/pl196x.py,1,0,0,0,0,0,0,0,0,0,206,1,0
3.0.0,nltk/inference/prover9.py,0,0,0,0,0,0,0,0,0,0,271,1,0
3.0.0,nltk/chunk/named_entity.py,0,0,0,0,0,0,0,0,0,0,246,1,0
3.0.0,nltk/collocations.py,4,0,0,0,0,0,0,0,0,0,230,1,0
3.0.0,nltk/chat/__init__.py,0,0,0,0,0,0,0,0,0,0,28,1,0
