tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
3.0a1,nltk/featstruct.py,21,3,0,0,1,0,0,0,0,0,1251,6,0
3.0a1,nltk/draw/tree.py,2,1,0,0,0,0,0,0,0,0,623,6,0
3.0a1,examples/school/categories.py,0,0,0,0,0,0,0,0,0,0,159,2,0
3.0a1,nltk/tag/crf.py,3,0,0,0,0,0,0,0,0,0,412,4,0
3.0a1,nltk/corpus/reader/nps_chat.py,0,0,0,0,0,0,0,0,0,0,52,4,0
3.0a1,tools/global_replace.py,0,0,0,0,0,0,0,0,0,0,28,2,0
3.0a1,nltk/misc/babelfish.py,0,0,0,0,0,0,0,0,0,0,4,0,0
3.0a1,nltk/chat/suntsu.py,0,0,0,0,0,0,0,0,0,0,81,3,0
3.0a1,nltk/tag/simplify.py,0,0,0,0,0,0,0,0,0,0,80,2,0
3.0a1,nltk/sem/glue.py,3,2,0,0,0,0,0,0,1,0,489,6,0
3.0a1,nltk/sem/lfg.py,0,0,0,0,0,0,0,0,0,0,125,3,0
3.0a1,nltk/grammar.py,0,0,0,0,0,0,0,0,1,0,663,9,0
3.0a1,nltk/stem/porter.py,0,0,0,0,0,0,0,0,0,0,304,9,0
3.0a1,nltk/test/unit/test_naivebayes.py,0,0,0,0,0,0,0,0,0,0,16,0,0
3.0a1,nltk/stem/api.py,0,0,0,0,0,0,0,0,0,0,8,2,0
3.0a1,nltk/app/__init__.py,0,0,0,0,0,0,0,0,0,0,24,3,0
3.0a1,nltk/corpus/reader/util.py,0,0,0,0,0,0,0,0,0,0,390,2,0
3.0a1,nltk/test/all.py,0,0,0,0,0,0,0,0,0,0,10,0,0
3.0a1,nltk/corpus/reader/chasen.py,1,0,0,0,0,0,0,0,1,0,91,3,0
3.0a1,nltk/tag/__init__.py,0,0,0,0,0,0,0,0,0,0,29,10,0
3.0a1,nltk/data.py,0,1,0,0,0,0,0,0,0,0,573,27,0
3.0a1,nltk/cluster/gaac.py,1,0,0,0,0,0,0,0,0,0,92,7,0
3.0a1,nltk/sem/__init__.py,0,0,0,0,0,0,0,0,0,0,10,4,0
3.0a1,nltk/cluster/api.py,0,0,0,0,0,0,0,0,0,0,33,2,0
3.0a1,nltk/corpus/reader/api.py,0,0,0,0,0,0,0,0,0,0,200,6,0
3.0a1,setup.py,0,0,0,0,0,0,0,0,0,0,55,6,0
3.0a1,nltk/corpus/reader/rte.py,0,0,0,0,0,0,0,0,0,0,53,3,0
3.0a1,nltk/book.py,0,0,0,0,0,0,0,0,0,0,67,2,0
3.0a1,nltk/tag/tnt.py,0,0,0,0,0,0,0,0,0,0,242,8,0
